stat1,stat2,stat3,stat4,stat5,stat6,prob
10,7,7,6,6,3,99.80%
10,8,7,6,6,3,99.80%
9,9,6,6,6,3,99.80%
9,9,7,6,6,3,99.80%
9,9,9,7,5,3,99.80%
10,9,6,6,6,3,99.80%
10,9,7,6,6,3,99.80%
10,9,9,7,5,3,99.80%
11,9,9,5,5,3,99.79%
8,8,8,6,6,3,99.79%
9,8,8,6,6,3,99.79%
11,9,9,6,5,3,99.79%
10,10,9,3,3,3,99.79%
10,10,9,4,3,3,99.79%
10,10,9,5,3,3,99.79%
10,10,9,4,4,3,99.79%
10,8,8,6,6,3,99.79%
10,10,9,5,4,3,99.79%
10,10,9,6,3,3,99.79%
10,10,9,6,4,3,99.79%
9,9,8,6,6,3,99.79%
10,9,8,6,6,3,99.79%
11,9,9,7,3,3,99.78%
11,9,9,7,4,3,99.78%
7,7,7,7,6,3,99.78%
8,7,7,7,6,3,99.78%
9,7,7,7,6,3,99.78%
8,8,7,7,6,3,99.78%
9,8,7,7,6,3,99.78%
10,7,7,7,6,3,99.78%
10,8,7,7,6,3,99.78%
9,9,7,7,6,3,99.77%
10,9,7,7,6,3,99.77%
10,10,9,5,5,3,99.77%
8,8,8,7,6,3,99.77%
9,8,8,7,6,3,99.77%
10,10,9,6,5,3,99.77%
10,8,8,7,6,3,99.77%
11,6,6,6,6,3,99.77%
11,7,6,6,6,3,99.77%
11,8,6,6,6,3,99.77%
11,7,7,6,6,3,99.77%
11,8,7,6,6,3,99.77%
11,10,9,3,3,3,99.77%
11,10,9,4,3,3,99.77%
11,10,9,5,3,3,99.77%
11,10,9,4,4,3,99.77%
11,10,9,5,4,3,99.77%
9,9,8,7,6,3,99.77%
11,9,9,7,5,3,99.77%
11,10,9,6,3,3,99.77%
11,10,9,6,4,3,99.76%
10,9,8,7,6,3,99.76%
11,9,6,6,6,3,99.76%
11,9,7,6,6,3,99.76%
10,10,9,7,3,3,99.76%
10,10,9,7,4,3,99.76%
11,8,8,6,6,3,99.76%
11,9,8,6,6,3,99.75%
11,10,9,5,5,3,99.75%
11,10,9,6,5,3,99.75%
11,7,7,7,6,3,99.74%
11,8,7,7,6,3,99.74%
10,10,9,7,5,3,99.74%
11,9,7,7,6,3,99.74%
11,10,9,7,3,3,99.74%
11,10,9,7,4,3,99.74%
11,8,8,7,6,3,99.73%
11,9,8,7,6,3,99.73%
10,10,6,6,6,3,99.72%
10,10,7,6,6,3,99.72%
11,10,9,7,5,3,99.72%
10,10,8,6,6,3,99.72%
10,10,7,7,6,3,99.70%
11,10,6,6,6,3,99.70%
11,10,7,6,6,3,99.70%
10,10,8,7,6,3,99.69%
11,10,8,6,6,3,99.69%
12,3,3,3,3,3,99.68%
12,4,3,3,3,3,99.68%
12,5,3,3,3,3,99.68%
12,4,4,3,3,3,99.68%
12,5,4,3,3,3,99.68%
12,6,3,3,3,3,99.68%
12,6,4,3,3,3,99.68%
12,5,5,3,3,3,99.68%
12,6,5,3,3,3,99.68%
12,4,4,4,3,3,99.68%
12,5,4,4,3,3,99.68%
12,6,4,4,3,3,99.68%
12,5,5,4,3,3,99.68%
12,6,5,4,3,3,99.68%
12,7,3,3,3,3,99.68%
12,7,4,3,3,3,99.68%
12,7,5,3,3,3,99.68%
12,7,4,4,3,3,99.68%
12,7,5,4,3,3,99.68%
12,6,6,3,3,3,99.68%
12,6,6,4,3,3,99.68%
12,7,6,3,3,3,99.68%
12,7,6,4,3,3,99.68%
12,5,5,5,3,3,99.68%
12,6,5,5,3,3,99.68%
12,7,5,5,3,3,99.68%
12,6,6,5,3,3,99.68%
12,7,6,5,3,3,99.68%
12,8,3,3,3,3,99.68%
12,8,4,3,3,3,99.68%
12,8,5,3,3,3,99.68%
12,8,4,4,3,3,99.68%
12,8,5,4,3,3,99.68%
12,8,6,3,3,3,99.68%
12,8,6,4,3,3,99.68%
12,8,5,5,3,3,99.68%
12,8,6,5,3,3,99.68%
12,7,7,3,3,3,99.68%
12,7,7,4,3,3,99.68%
12,7,7,5,3,3,99.68%
12,4,4,4,4,3,99.68%
12,5,4,4,4,3,99.68%
12,6,4,4,4,3,99.68%
12,5,5,4,4,3,99.68%
12,6,5,4,4,3,99.68%
12,7,4,4,4,3,99.68%
12,7,5,4,4,3,99.68%
12,6,6,4,4,3,99.68%
12,7,6,4,4,3,99.68%
12,8,7,3,3,3,99.68%
12,8,7,4,3,3,99.68%
12,5,5,5,4,3,99.68%
12,6,5,5,4,3,99.68%
12,7,5,5,4,3,99.68%
12,6,6,5,4,3,99.68%
12,7,6,5,4,3,99.68%
12,8,7,5,3,3,99.68%
12,8,4,4,4,3,99.68%
12,8,5,4,4,3,99.68%
12,8,6,4,4,3,99.68%
12,8,5,5,4,3,99.68%
12,8,6,5,4,3,99.68%
12,7,7,4,4,3,99.68%
12,7,7,5,4,3,99.68%
12,8,7,4,4,3,99.68%
12,8,7,5,4,3,99.68%
12,6,6,6,3,3,99.68%
12,7,6,6,3,3,99.68%
12,8,6,6,3,3,99.68%
12,7,7,6,3,3,99.68%
12,8,7,6,3,3,99.68%
12,6,6,6,4,3,99.68%
12,7,6,6,4,3,99.68%
12,8,6,6,4,3,99.68%
12,7,7,6,4,3,99.68%
12,8,7,6,4,3,99.68%
12,9,3,3,3,3,99.68%
12,9,4,3,3,3,99.68%
12,9,5,3,3,3,99.68%
12,9,4,4,3,3,99.68%
12,9,5,4,3,3,99.68%
12,9,6,3,3,3,99.68%
12,9,6,4,3,3,99.68%
12,9,5,5,3,3,99.68%
12,9,6,5,3,3,99.68%
12,9,7,3,3,3,99.68%
12,9,7,4,3,3,99.68%
12,9,7,5,3,3,99.68%
12,9,4,4,4,3,99.68%
12,9,5,4,4,3,99.68%
12,9,6,4,4,3,99.68%
12,9,5,5,4,3,99.68%
12,9,6,5,4,3,99.68%
12,9,7,4,4,3,99.68%
12,9,7,5,4,3,99.68%
11,10,7,7,6,3,99.68%
12,9,6,6,3,3,99.67%
12,9,7,6,3,3,99.67%
12,9,6,6,4,3,99.67%
8,8,8,8,3,3,99.67%
9,8,8,8,3,3,99.67%
12,9,7,6,4,3,99.67%
8,8,8,8,4,3,99.67%
9,8,8,8,4,3,99.67%
10,8,8,8,3,3,99.67%
10,8,8,8,4,3,99.67%
9,9,8,8,3,3,99.67%
9,9,8,8,4,3,99.67%
12,8,8,3,3,3,99.67%
12,8,8,4,3,3,99.67%
12,8,8,5,3,3,99.67%
10,9,8,8,3,3,99.67%
11,10,8,7,6,3,99.67%
12,8,8,4,4,3,99.67%
12,8,8,5,4,3,99.67%
10,9,8,8,4,3,99.67%
12,8,8,6,3,3,99.67%
12,8,8,6,4,3,99.67%
12,9,8,3,3,3,99.67%
12,9,8,4,3,3,99.67%
12,9,8,5,3,3,99.67%
12,9,8,4,4,3,99.66%
12,9,8,5,4,3,99.66%
12,9,8,6,3,3,99.66%
12,9,8,6,4,3,99.66%
9,9,9,6,6,3,99.66%
10,9,9,6,6,3,99.66%
12,5,5,5,5,3,99.66%
12,6,5,5,5,3,99.66%
12,7,5,5,5,3,99.66%
12,6,6,5,5,3,99.66%
12,7,6,5,5,3,99.66%
12,8,5,5,5,3,99.66%
12,8,6,5,5,3,99.66%
12,7,7,5,5,3,99.66%
12,8,7,5,5,3,99.66%
12,6,6,6,5,3,99.66%
12,7,6,6,5,3,99.66%
12,8,6,6,5,3,99.66%
12,7,7,6,5,3,99.66%
12,8,7,6,5,3,99.66%
8,8,8,8,5,3,99.66%
9,8,8,8,5,3,99.66%
12,9,5,5,5,3,99.66%
12,9,6,5,5,3,99.66%
12,9,7,5,5,3,99.66%
10,8,8,8,5,3,99.65%
12,9,6,6,5,3,99.65%
12,9,7,6,5,3,99.65%
9,9,8,8,5,3,99.65%
10,9,8,8,5,3,99.65%
12,8,8,5,5,3,99.65%
12,8,8,6,5,3,99.65%
12,9,8,5,5,3,99.64%
12,7,7,7,3,3,99.64%
12,8,7,7,3,3,99.64%
9,9,9,7,6,3,99.64%
12,7,7,7,4,3,99.64%
12,8,7,7,4,3,99.64%
12,9,8,6,5,3,99.64%
10,9,9,7,6,3,99.64%
12,9,7,7,3,3,99.64%
11,8,8,8,3,3,99.64%
11,8,8,8,4,3,99.64%
12,9,7,7,4,3,99.64%
11,9,8,8,3,3,99.64%
11,9,8,8,4,3,99.64%
12,8,8,7,3,3,99.63%
12,8,8,7,4,3,99.63%
12,9,8,7,3,3,99.63%
11,9,9,6,6,3,99.63%
12,9,8,7,4,3,99.63%
12,7,7,7,5,3,99.62%
12,8,7,7,5,3,99.62%
11,8,8,8,5,3,99.62%
12,10,3,3,3,3,99.62%
12,10,4,3,3,3,99.62%
12,10,5,3,3,3,99.62%
12,10,4,4,3,3,99.62%
12,10,5,4,3,3,99.62%
12,10,6,3,3,3,99.62%
12,10,6,4,3,3,99.62%
12,10,5,5,3,3,99.62%
12,10,6,5,3,3,99.62%
12,10,7,3,3,3,99.62%
12,10,7,4,3,3,99.62%
12,10,7,5,3,3,99.62%
12,10,4,4,4,3,99.62%
12,10,5,4,4,3,99.62%
12,10,6,4,4,3,99.62%
12,9,7,7,5,3,99.62%
12,10,5,5,4,3,99.62%
12,10,6,5,4,3,99.62%
11,9,8,8,5,3,99.62%
12,10,7,4,4,3,99.62%
12,10,7,5,4,3,99.62%
12,10,6,6,3,3,99.62%
12,10,7,6,3,3,99.62%
12,10,6,6,4,3,99.62%
12,10,7,6,4,3,99.62%
12,8,8,7,5,3,99.62%
12,9,8,7,5,3,99.61%
11,9,9,7,6,3,99.61%
12,10,8,3,3,3,99.61%
12,10,8,4,3,3,99.61%
12,10,8,5,3,3,99.61%
12,10,8,4,4,3,99.61%
12,10,8,5,4,3,99.61%
12,10,8,6,3,3,99.61%
10,10,9,6,6,3,99.61%
12,10,8,6,4,3,99.61%
10,10,8,8,3,3,99.61%
10,10,8,8,4,3,99.61%
12,10,5,5,5,3,99.60%
12,10,6,5,5,3,99.60%
12,10,7,5,5,3,99.60%
12,10,6,6,5,3,99.60%
12,10,7,6,5,3,99.60%
12,10,8,5,5,3,99.59%
10,10,9,7,6,3,99.59%
10,10,8,8,5,3,99.59%
12,10,8,6,5,3,99.59%
12,10,7,7,3,3,99.58%
11,10,9,6,6,3,99.58%
12,10,7,7,4,3,99.58%
11,10,8,8,3,3,99.58%
11,10,8,8,4,3,99.58%
9,9,9,8,3,3,99.58%
9,9,9,8,4,3,99.58%
10,9,9,8,3,3,99.58%
10,9,9,8,4,3,99.58%
12,10,8,7,3,3,99.58%
12,10,8,7,4,3,99.58%
12,10,7,7,5,3,99.57%
11,10,9,7,6,3,99.57%
11,10,8,8,5,3,99.56%
9,9,9,8,5,3,99.56%
10,9,9,8,5,3,99.56%
12,10,8,7,5,3,99.56%
11,9,9,8,3,3,99.55%
11,9,9,8,4,3,99.55%
12,9,9,3,3,3,99.55%
12,9,9,4,3,3,99.55%
12,9,9,5,3,3,99.55%
12,9,9,4,4,3,99.54%
12,9,9,5,4,3,99.54%
12,9,9,6,3,3,99.54%
12,9,9,6,4,3,99.54%
4,4,4,4,4,4,99.54%
5,4,4,4,4,4,99.54%
6,4,4,4,4,4,99.54%
5,5,4,4,4,4,99.54%
6,5,4,4,4,4,99.54%
7,4,4,4,4,4,99.54%
7,5,4,4,4,4,99.54%
6,6,4,4,4,4,99.54%
7,6,4,4,4,4,99.54%
5,5,5,4,4,4,99.54%
6,5,5,4,4,4,99.54%
7,5,5,4,4,4,99.54%
6,6,5,4,4,4,99.54%
7,6,5,4,4,4,99.54%
8,4,4,4,4,4,99.54%
8,5,4,4,4,4,99.54%
8,6,4,4,4,4,99.54%
8,5,5,4,4,4,99.54%
8,6,5,4,4,4,99.54%
7,7,4,4,4,4,99.54%
7,7,5,4,4,4,99.54%
8,7,4,4,4,4,99.54%
8,7,5,4,4,4,99.54%
6,6,6,4,4,4,99.54%
7,6,6,4,4,4,99.54%
8,6,6,4,4,4,99.54%
7,7,6,4,4,4,99.54%
8,7,6,4,4,4,99.54%
5,5,5,5,4,4,99.54%
6,5,5,5,4,4,99.54%
7,5,5,5,4,4,99.54%
6,6,5,5,4,4,99.54%
7,6,5,5,4,4,99.54%
8,5,5,5,4,4,99.54%
8,6,5,5,4,4,99.54%
7,7,5,5,4,4,99.54%
8,7,5,5,4,4,99.54%
6,6,6,5,4,4,99.54%
7,6,6,5,4,4,99.54%
8,6,6,5,4,4,99.54%
7,7,6,5,4,4,99.54%
8,7,6,5,4,4,99.54%
9,4,4,4,4,4,99.54%
9,5,4,4,4,4,99.54%
9,6,4,4,4,4,99.54%
9,5,5,4,4,4,99.54%
9,6,5,4,4,4,99.54%
9,7,4,4,4,4,99.54%
9,7,5,4,4,4,99.54%
9,6,6,4,4,4,99.54%
9,7,6,4,4,4,99.54%
9,5,5,5,4,4,99.54%
9,6,5,5,4,4,99.54%
9,7,5,5,4,4,99.54%
9,6,6,5,4,4,99.54%
9,7,6,5,4,4,99.54%
8,8,4,4,4,4,99.54%
8,8,5,4,4,4,99.54%
8,8,6,4,4,4,99.54%
8,8,5,5,4,4,99.54%
8,8,6,5,4,4,99.54%
9,8,4,4,4,4,99.54%
9,8,5,4,4,4,99.54%
9,8,6,4,4,4,99.54%
9,8,5,5,4,4,99.54%
9,8,6,5,4,4,99.54%
7,7,7,4,4,4,99.54%
8,7,7,4,4,4,99.54%
7,7,7,5,4,4,99.54%
8,7,7,5,4,4,99.54%
9,7,7,4,4,4,99.54%
9,7,7,5,4,4,99.54%
8,8,7,4,4,4,99.54%
8,8,7,5,4,4,99.54%
9,8,7,4,4,4,99.54%
9,8,7,5,4,4,99.54%
6,6,6,6,4,4,99.54%
7,6,6,6,4,4,99.54%
8,6,6,6,4,4,99.54%
7,7,6,6,4,4,99.54%
8,7,6,6,4,4,99.54%
9,6,6,6,4,4,99.54%
9,7,6,6,4,4,99.54%
8,8,6,6,4,4,99.54%
10,4,4,4,4,4,99.54%
10,5,4,4,4,4,99.54%
10,6,4,4,4,4,99.54%
10,5,5,4,4,4,99.54%
10,6,5,4,4,4,99.54%
10,7,4,4,4,4,99.54%
10,7,5,4,4,4,99.54%
10,6,6,4,4,4,99.54%
10,7,6,4,4,4,99.54%
9,8,6,6,4,4,99.54%
10,5,5,5,4,4,99.54%
10,6,5,5,4,4,99.54%
10,7,5,5,4,4,99.54%
10,6,6,5,4,4,99.54%
10,7,6,5,4,4,99.54%
7,7,7,6,4,4,99.53%
8,7,7,6,4,4,99.53%
10,8,4,4,4,4,99.53%
10,8,5,4,4,4,99.53%
10,8,6,4,4,4,99.53%
10,8,5,5,4,4,99.53%
10,8,6,5,4,4,99.53%
9,7,7,6,4,4,99.53%
8,8,7,6,4,4,99.53%
9,8,7,6,4,4,99.53%
10,7,7,4,4,4,99.53%
10,7,7,5,4,4,99.53%
10,8,7,4,4,4,99.53%
10,8,7,5,4,4,99.53%
11,9,9,8,5,3,99.53%
10,6,6,6,4,4,99.53%
10,7,6,6,4,4,99.53%
10,8,6,6,4,4,99.53%
10,7,7,6,4,4,99.53%
10,8,7,6,4,4,99.53%
9,9,4,4,4,4,99.53%
9,9,5,4,4,4,99.53%
9,9,6,4,4,4,99.53%
9,9,5,5,4,4,99.53%
9,9,6,5,4,4,99.53%
9,9,7,4,4,4,99.53%
9,9,7,5,4,4,99.53%
10,10,9,8,3,3,99.53%
10,9,4,4,4,4,99.53%
10,9,5,4,4,4,99.53%
10,9,6,4,4,4,99.53%
10,9,5,5,4,4,99.53%
10,9,6,5,4,4,99.53%
9,9,6,6,4,4,99.53%
10,10,9,8,4,3,99.53%
10,9,7,4,4,4,99.53%
10,9,7,5,4,4,99.53%
9,9,7,6,4,4,99.53%
10,9,6,6,4,4,99.53%
10,9,7,6,4,4,99.53%
12,9,9,5,5,3,99.53%
8,8,8,4,4,4,99.52%
8,8,8,5,4,4,99.52%
9,8,8,4,4,4,99.52%
9,8,8,5,4,4,99.52%
5,5,5,5,5,4,99.52%
6,5,5,5,5,4,99.52%
7,5,5,5,5,4,99.52%
6,6,5,5,5,4,99.52%
7,6,5,5,5,4,99.52%
8,5,5,5,5,4,99.52%
8,6,5,5,5,4,99.52%
7,7,5,5,5,4,99.52%
8,7,5,5,5,4,99.52%
6,6,6,5,5,4,99.52%
7,6,6,5,5,4,99.52%
8,6,6,5,5,4,99.52%
7,7,6,5,5,4,99.52%
8,7,6,5,5,4,99.52%
9,5,5,5,5,4,99.52%
9,6,5,5,5,4,99.52%
9,7,5,5,5,4,99.52%
9,6,6,5,5,4,99.52%
9,7,6,5,5,4,99.52%
8,8,5,5,5,4,99.52%
8,8,6,5,5,4,99.52%
12,9,9,6,5,3,99.52%
9,8,5,5,5,4,99.52%
9,8,6,5,5,4,99.52%
7,7,7,5,5,4,99.52%
8,7,7,5,5,4,99.52%
9,7,7,5,5,4,99.52%
8,8,7,5,5,4,99.52%
9,8,7,5,5,4,99.52%
8,8,8,6,4,4,99.52%
9,8,8,6,4,4,99.52%
6,6,6,6,5,4,99.52%
7,6,6,6,5,4,99.52%
8,6,6,6,5,4,99.52%
7,7,6,6,5,4,99.52%
8,7,6,6,5,4,99.52%
9,6,6,6,5,4,99.52%
9,7,6,6,5,4,99.52%
10,8,8,4,4,4,99.52%
10,8,8,5,4,4,99.52%
8,8,6,6,5,4,99.52%
9,8,6,6,5,4,99.52%
7,7,7,6,5,4,99.52%
8,7,7,6,5,4,99.52%
9,7,7,6,5,4,99.52%
10,5,5,5,5,4,99.52%
10,6,5,5,5,4,99.52%
10,7,5,5,5,4,99.52%
10,6,6,5,5,4,99.52%
10,7,6,5,5,4,99.52%
8,8,7,6,5,4,99.52%
9,8,7,6,5,4,99.52%
10,8,5,5,5,4,99.52%
10,8,6,5,5,4,99.52%
10,7,7,5,5,4,99.52%
10,8,7,5,5,4,99.52%
10,8,8,6,4,4,99.52%
9,9,8,4,4,4,99.52%
9,9,8,5,4,4,99.52%
10,6,6,6,5,4,99.52%
10,7,6,6,5,4,99.52%
10,8,6,6,5,4,99.52%
10,7,7,6,5,4,99.52%
10,8,7,6,5,4,99.52%
9,9,5,5,5,4,99.52%
9,9,6,5,5,4,99.52%
10,9,8,4,4,4,99.52%
9,9,8,6,4,4,99.52%
10,9,8,5,4,4,99.52%
9,9,7,5,5,4,99.52%
12,9,9,7,3,3,99.52%
9,9,6,6,5,4,99.52%
12,9,9,7,4,3,99.52%
10,9,5,5,5,4,99.51%
10,9,6,5,5,4,99.51%
10,9,8,6,4,4,99.51%
9,9,7,6,5,4,99.51%
8,8,8,8,6,3,99.51%
9,8,8,8,6,3,99.51%
10,9,7,5,5,4,99.51%
10,9,6,6,5,4,99.51%
10,8,8,8,6,3,99.51%
10,9,7,6,5,4,99.51%
10,10,9,8,5,3,99.51%
9,9,8,8,6,3,99.51%
8,8,8,5,5,4,99.51%
9,8,8,5,5,4,99.51%
10,9,8,8,6,3,99.51%
8,8,8,6,5,4,99.51%
9,8,8,6,5,4,99.51%
10,8,8,5,5,4,99.51%
11,10,9,8,3,3,99.51%
10,8,8,6,5,4,99.51%
11,10,9,8,4,3,99.51%
9,9,8,5,5,4,99.51%
12,10,9,3,3,3,99.51%
12,10,9,4,3,3,99.51%
12,10,9,5,3,3,99.51%
12,10,9,4,4,3,99.50%
12,10,9,5,4,3,99.50%
9,9,8,6,5,4,99.50%
10,9,8,5,5,4,99.50%
12,10,9,6,3,3,99.50%
12,10,9,6,4,3,99.50%
10,9,8,6,5,4,99.50%
7,7,7,7,4,4,99.50%
8,7,7,7,4,4,99.50%
9,7,7,7,4,4,99.50%
8,8,7,7,4,4,99.50%
9,8,7,7,4,4,99.50%
11,4,4,4,4,4,99.50%
11,5,4,4,4,4,99.50%
11,6,4,4,4,4,99.50%
11,5,5,4,4,4,99.50%
11,6,5,4,4,4,99.50%
11,7,4,4,4,4,99.50%
11,7,5,4,4,4,99.50%
11,6,6,4,4,4,99.50%
11,7,6,4,4,4,99.50%
11,5,5,5,4,4,99.50%
11,6,5,5,4,4,99.50%
11,7,5,5,4,4,99.50%
11,6,6,5,4,4,99.50%
11,7,6,5,4,4,99.50%
11,8,4,4,4,4,99.50%
11,8,5,4,4,4,99.50%
11,8,6,4,4,4,99.50%
11,8,5,5,4,4,99.50%
11,8,6,5,4,4,99.50%
11,7,7,4,4,4,99.50%
11,7,7,5,4,4,99.50%
11,8,7,4,4,4,99.50%
11,8,7,5,4,4,99.50%
10,7,7,7,4,4,99.50%
10,8,7,7,4,4,99.50%
11,6,6,6,4,4,99.50%
11,7,6,6,4,4,99.50%
11,8,6,6,4,4,99.50%
11,7,7,6,4,4,99.50%
11,8,7,6,4,4,99.50%
12,9,9,7,5,3,99.50%
11,9,4,4,4,4,99.50%
11,9,5,4,4,4,99.50%
11,9,6,4,4,4,99.50%
9,9,7,7,4,4,99.50%
11,9,5,5,4,4,99.50%
11,9,6,5,4,4,99.49%
11,9,7,4,4,4,99.49%
11,9,7,5,4,4,99.49%
10,9,7,7,4,4,99.49%
11,9,6,6,4,4,99.49%
11,9,7,6,4,4,99.49%
8,8,8,7,4,4,99.49%
12,6,6,6,6,3,99.49%
12,7,6,6,6,3,99.49%
9,8,8,7,4,4,99.49%
12,8,6,6,6,3,99.49%
12,7,7,6,6,3,99.49%
12,8,7,6,6,3,99.49%
11,10,9,8,5,3,99.49%
10,8,8,7,4,4,99.49%
7,7,7,7,5,4,99.49%
8,7,7,7,5,4,99.49%
9,7,7,7,5,4,99.49%
8,8,7,7,5,4,99.49%
9,8,7,7,5,4,99.49%
11,8,8,4,4,4,99.49%
11,8,8,5,4,4,99.49%
12,9,6,6,6,3,99.49%
12,9,7,6,6,3,99.49%
11,5,5,5,5,4,99.49%
11,6,5,5,5,4,99.49%
11,7,5,5,5,4,99.49%
11,6,6,5,5,4,99.49%
11,7,6,5,5,4,99.49%
9,9,8,7,4,4,99.49%
11,8,5,5,5,4,99.49%
11,8,6,5,5,4,99.49%
11,7,7,5,5,4,99.49%
10,7,7,7,5,4,99.49%
11,8,7,5,5,4,99.49%
10,8,7,7,5,4,99.49%
11,8,8,6,4,4,99.49%
12,10,9,5,5,3,99.48%
11,6,6,6,5,4,99.48%
11,7,6,6,5,4,99.48%
10,9,8,7,4,4,99.48%
11,8,6,6,5,4,99.48%
11,7,7,6,5,4,99.48%
11,8,7,6,5,4,99.48%
11,9,8,4,4,4,99.48%
11,9,8,5,4,4,99.48%
12,10,9,6,5,3,99.48%
9,9,7,7,5,4,99.48%
11,9,8,6,4,4,99.48%
11,8,8,8,6,3,99.48%
11,9,5,5,5,4,99.48%
11,9,6,5,5,4,99.48%
12,8,8,6,6,3,99.48%
11,9,7,5,5,4,99.48%
10,9,7,7,5,4,99.48%
11,9,6,6,5,4,99.48%
11,9,8,8,6,3,99.48%
11,9,7,6,5,4,99.48%
8,8,8,7,5,4,99.48%
9,8,8,7,5,4,99.48%
12,9,8,6,6,3,99.48%
10,8,8,7,5,4,99.48%
12,10,9,7,3,3,99.48%
12,10,9,7,4,3,99.47%
9,9,8,7,5,4,99.47%
11,8,8,5,5,4,99.47%
11,8,8,6,5,4,99.47%
10,9,8,7,5,4,99.47%
11,9,8,5,5,4,99.47%
11,9,8,6,5,4,99.47%
12,7,7,7,6,3,99.47%
12,8,7,7,6,3,99.47%
11,7,7,7,4,4,99.46%
11,8,7,7,4,4,99.46%
12,9,7,7,6,3,99.46%
11,9,7,7,4,4,99.46%
12,8,8,7,6,3,99.46%
12,10,9,7,5,3,99.46%
12,9,8,7,6,3,99.46%
10,10,4,4,4,4,99.46%
10,10,5,4,4,4,99.46%
10,10,6,4,4,4,99.46%
10,10,5,5,4,4,99.46%
10,10,6,5,4,4,99.46%
11,8,8,7,4,4,99.45%
10,10,7,4,4,4,99.45%
10,10,7,5,4,4,99.45%
10,10,6,6,4,4,99.45%
10,10,7,6,4,4,99.45%
11,7,7,7,5,4,99.45%
11,8,7,7,5,4,99.45%
11,9,8,7,4,4,99.45%
10,10,8,8,6,3,99.45%
11,9,7,7,5,4,99.45%
10,10,8,4,4,4,99.45%
10,10,8,5,4,4,99.44%
10,10,8,6,4,4,99.44%
11,8,8,7,5,4,99.44%
10,10,5,5,5,4,99.44%
10,10,6,5,5,4,99.44%
10,10,7,5,5,4,99.44%
10,10,6,6,5,4,99.44%
10,10,7,6,5,4,99.44%
11,9,8,7,5,4,99.44%
12,10,6,6,6,3,99.43%
12,10,7,6,6,3,99.43%
10,10,8,5,5,4,99.43%
11,10,4,4,4,4,99.43%
11,10,5,4,4,4,99.43%
11,10,6,4,4,4,99.43%
10,10,8,6,5,4,99.43%
11,10,5,5,4,4,99.43%
11,10,6,5,4,4,99.43%
11,10,7,4,4,4,99.43%
11,10,7,5,4,4,99.43%
11,10,6,6,4,4,99.43%
11,10,7,6,4,4,99.43%
11,10,8,8,6,3,99.42%
12,10,8,6,6,3,99.42%
9,9,9,8,6,3,99.42%
10,9,9,8,6,3,99.42%
10,10,7,7,4,4,99.42%
11,10,8,4,4,4,99.42%
11,10,8,5,4,4,99.42%
11,10,8,6,4,4,99.42%
11,10,5,5,5,4,99.42%
11,10,6,5,5,4,99.42%
11,10,7,5,5,4,99.42%
11,10,6,6,5,4,99.41%
11,10,7,6,5,4,99.41%
10,10,8,7,4,4,99.41%
12,10,7,7,6,3,99.41%
10,10,7,7,5,4,99.41%
11,10,8,5,5,4,99.41%
11,10,8,6,5,4,99.40%
12,10,8,7,6,3,99.40%
10,10,8,7,5,4,99.40%
11,10,7,7,4,4,99.40%
11,9,9,8,6,3,99.39%
9,9,9,4,4,4,99.39%
9,9,9,5,4,4,99.39%
10,9,9,4,4,4,99.39%
10,9,9,5,4,4,99.39%
11,10,8,7,4,4,99.39%
9,9,9,6,4,4,99.39%
10,9,9,6,4,4,99.39%
11,10,7,7,5,4,99.38%
9,9,9,5,5,4,99.38%
11,10,8,7,5,4,99.38%
10,9,9,5,5,4,99.38%
9,9,9,6,5,4,99.37%
10,10,9,8,6,3,99.37%
10,9,9,6,5,4,99.37%
12,8,8,8,3,3,99.37%
12,8,8,8,4,3,99.37%
6,6,6,6,6,4,99.37%
7,6,6,6,6,4,99.37%
8,6,6,6,6,4,99.37%
7,7,6,6,6,4,99.37%
8,7,6,6,6,4,99.37%
9,6,6,6,6,4,99.37%
9,7,6,6,6,4,99.37%
8,8,6,6,6,4,99.37%
12,9,8,8,3,3,99.37%
9,8,6,6,6,4,99.37%
7,7,7,6,6,4,99.37%
8,7,7,6,6,4,99.37%
9,7,7,6,6,4,99.37%
8,8,7,6,6,4,99.37%
9,8,7,6,6,4,99.37%
12,9,8,8,4,3,99.37%
10,6,6,6,6,4,99.37%
10,7,6,6,6,4,99.37%
10,8,6,6,6,4,99.37%
10,7,7,6,6,4,99.37%
10,8,7,6,6,4,99.37%
12,9,9,6,6,3,99.36%
9,9,6,6,6,4,99.36%
9,9,7,6,6,4,99.36%
9,9,9,7,4,4,99.36%
10,9,9,7,4,4,99.36%
10,9,6,6,6,4,99.36%
10,9,7,6,6,4,99.36%
11,9,9,4,4,4,99.36%
11,9,9,5,4,4,99.36%
8,8,8,6,6,4,99.36%
9,8,8,6,6,4,99.36%
11,9,9,6,4,4,99.36%
10,8,8,6,6,4,99.35%
12,8,8,8,5,3,99.35%
9,9,8,6,6,4,99.35%
12,9,8,8,5,3,99.35%
11,10,9,8,6,3,99.35%
10,9,8,6,6,4,99.35%
9,9,9,7,5,4,99.35%
10,9,9,7,5,4,99.35%
11,9,9,5,5,4,99.35%
12,9,9,7,6,3,99.34%
7,7,7,7,6,4,99.34%
8,7,7,7,6,4,99.34%
9,7,7,7,6,4,99.34%
8,8,7,7,6,4,99.34%
9,8,7,7,6,4,99.34%
11,9,9,6,5,4,99.34%
10,7,7,7,6,4,99.34%
